        TIME,    TIDE,      OB,   SURGE,    BIAS,     TWL,SURGE90p,  TWL90p,SURGE10p,   TWL10p
202603092230,   0.542,   0.961,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092236,   0.544,   0.980,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092242,   0.549,   0.990,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092248,   0.558,   1.029,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092254,   0.571,   1.079,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092300,   0.586,   1.138,   0.300,   0.252,   1.138,   0.200,   1.038,   0.300,   1.138
202603092306,   0.606,   1.170,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092312,   0.629,   1.220,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092318,   0.656,   1.229,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092324,   0.686,   1.259,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092330,   0.720,   1.289,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092336,   0.758,   1.318,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092342,   0.799,   1.328,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092348,   0.843,   1.380,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092354,   0.891,   1.439,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100000,   0.942,   1.479,   0.200,   0.337,   1.479,   0.200,   1.479,   0.200,   1.479
202603100006,   0.996,   1.518,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100012,   1.054,   1.571,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100018,   1.114,   1.630,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100024,   1.177,   1.679,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100030,   1.242,   1.738,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100036,   1.311,   1.790,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100042,   1.381,   1.849,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100048,   1.453,   1.918,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100054,   1.528,   1.990,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100100,   1.604,   2.049,   0.200,   0.245,   2.049,   0.200,   2.049,   0.200,   2.049
202603100106,   1.681,   2.138,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100112,   1.760,   2.191,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100118,   1.840,   2.250,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100124,   1.920,   2.318,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100130,   2.002,   2.358,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100136,   2.083,   2.440,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100142,   2.165,   2.519,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100148,   2.247,   2.587,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100154,   2.329,   2.660,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100200,   2.410,   2.748,   0.200,   0.138,   2.748,   0.200,   2.748,   0.300,   2.848
202603100206,   2.491,   2.830,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100212,   2.571,   2.919,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100218,   2.650,   3.007,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100224,   2.728,   3.089,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100230,   2.804,   3.168,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100236,   2.880,   3.250,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100242,   2.953,   3.339,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100248,   3.025,   3.417,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100254,   3.095,   3.499,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100300,   3.164,   3.598,   0.200,   0.234,   3.598,   0.200,   3.598,   0.300,   3.698
202603100306,   3.230,   3.689,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100312,   3.294,   3.778,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100318,   3.356,   3.870,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100324,   3.415,   3.949,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100330,   3.472,   4.017,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100336,   3.526,   4.090,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100342,   3.578,   4.139,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100348,   3.627,   4.178,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100354,   3.673,   4.257,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100400,   3.717,   4.319,   0.200,   0.402,   4.319,   0.200,   4.319,   0.200,   4.319
202603100406,   3.757,   4.378,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100412,   3.795,   4.427,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100418,   3.829,   4.490,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100424,   3.860,   4.529,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100430,   3.888,   4.559,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100436,   3.912,   4.598,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100442,   3.933,   4.618,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100448,   3.950,   4.628,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100454,   3.964,   4.647,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100500,   3.974,   4.657,   0.200,   0.483,   4.657,   0.200,   4.657,   0.200,   4.657
202603100506,   3.980,   4.657,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100512,   3.982,   4.657,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100518,   3.980,   4.637,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100524,   3.973,   4.618,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100530,   3.963,   4.598,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100536,   3.949,   4.588,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100542,   3.930,   4.569,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100548,   3.907,   4.559,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100554,   3.879,   4.519,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100600,   3.848,   4.480,   0.200,   0.432,   4.480,   0.100,   4.380,   0.200,   4.480
202603100606,   3.812,   4.408,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100612,   3.771,   4.368,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100618,   3.727,   4.290,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100624,   3.679,   4.218,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100630,   3.627,   4.159,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100636,   3.570,   4.090,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100642,   3.511,   4.017,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100648,   3.448,   3.988,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100654,   3.382,   3.919,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100700,   3.312,   3.860,   0.200,   0.348,   3.860,   0.100,   3.760,   0.200,   3.860
202603100706,   3.241,   3.798,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100712,   3.166,   3.758,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100718,   3.090,   3.680,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100724,   3.012,   3.617,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100730,   2.932,   3.568,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100736,   2.851,   3.480,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100742,   2.769,   3.407,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100748,   2.686,   3.319,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100754,   2.603,   3.230,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100800,   2.520,   3.158,   0.200,   0.438,   3.158,   0.200,   3.158,   0.200,   3.158
202603100806,   2.437,   3.089,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100812,   2.355,   3.017,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100818,   2.273,   2.948,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100824,   2.192,   2.889,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100830,   2.112,   2.830,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100836,   2.033,   2.768,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100842,   1.956,   2.719,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100848,   1.880,   2.630,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100854,   1.806,   2.558,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100900,   1.733,   2.479,   0.200,   0.546,   2.479,   0.200,   2.479,   0.200,   2.479
202603100906,   1.663,   2.410,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100912,   1.595,   2.328,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100918,   1.529,   2.250,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100924,   1.465,   2.168,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100930,   1.403,   2.099,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100936,   1.344,   2.040,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100942,   1.286,   1.981,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100948,   1.232,   1.938,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603100954,   1.180,   1.889,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101000,   1.130,   1.830,   0.200,   0.500,   1.830,   0.200,   1.830,   0.200,   1.830
202603101006,   1.084,   1.781,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101012,   1.040,   1.708,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101018,   0.998,   1.639,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101024,   0.960,   1.571,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101030,   0.925,   1.508,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101036,   0.892,   1.459,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101042,   0.863,   1.420,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101048,   0.837,   1.390,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101054,   0.814,   1.338,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101100,   0.794,   1.318,   0.200,   0.324,   1.318,   0.100,   1.218,   0.200,   1.318
202603101106,   0.778,   1.298,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101112,   0.765,   1.279,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101118,   0.755,   1.269,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101124,   0.749,   1.259,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101130,   0.747,   1.239,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101136,   0.748,   1.229,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101142,   0.752,   1.220,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101148,   0.761,   1.229,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101154,   0.772,   1.249,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101200,   0.787,   1.308,   0.200,   0.321,   1.308,   0.200,   1.308,   0.200,   1.308
202603101206,   0.805,   1.328,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101212,   0.827,   1.371,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101218,   0.851,   1.400,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101224,   0.879,   1.449,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101230,   0.910,   1.498,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101236,   0.944,   1.548,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101242,   0.980,   1.580,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603101248,   1.019,   1.610,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
